"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM4","1986-04-23","1","Bottom Water","N/A","N/A","N/A","78","5.8","16","17","N/A","N/A","N/A","N/A","N/A","33.8","N/A","N/A","N/A","21.3","N/A","N/A","N/A","N/A","3.4","N/A","N/A"
"Southern","SM4","1986-06-17","1","Surface Water","N/A","N/A","N/A","118","7.7","1","1","N/A","N/A","N/A","N/A","N/A","22.2","N/A","N/A","3","28.4","N/A","N/A","N/A","N/A","2.5","N/A","N/A"
"Southern","SM4","1986-06-17","1","Middle Water","1.2","N/A","N/A","91","6.1","N/A","N/A","N/A","N/A","N/A","8.2","N/A","24","N/A","N/A","N/A","27.1","N/A","N/A","N/A","N/A","2.4","N/A","N/A"
"Southern","SM4","1986-06-17","1","Bottom Water","N/A","N/A","N/A","76","5.2","8","11","N/A","N/A","N/A","N/A","N/A","31.8","N/A","N/A","N/A","26.4","N/A","N/A","N/A","N/A","2.8","N/A","N/A"
"Southern","SM4","1986-08-15","1","Surface Water","1.4","0.034","8.4","89","5.7","6","12","0.065","0.014","<0.01","8.1","1.4","28.3","2.8","1","1.5","28.7","0.11","0.49","0.57","0.09","3.8","0.002","0.5"
"Southern","SM4","1986-08-15","1","Middle Water","1.3","0.035","4.2","90","6","N/A","N/A","0.081","0.016","0.01","8.1","3.5","28.6","2.8","1","2.5","28.2","0.13","0.4","0.5","0.04","2.8","0.002","1.5"
"Southern","SM4","1986-08-15","1","Bottom Water","0.3","0.05","1.9","81","5.4","1","1","0.061","0.012","0.01","8.1","<0.2","30.1","2.8","0.96","4","27.9","0.12","0.23","0.3","0.02","3.8","0.003","1"
"Southern","SM4","1986-10-23","1","Surface Water","0.2","0.01","1.1","93","6.4","9","9","0.063","0.044","0.02","8.4","<0.2","33.4","1.1","1.7","2","25.4","0.12","0.17","0.28","0.07","7.4","0.001","1"
"Southern","SM4","1986-10-23","1","Middle Water","0.2","0.149","1.3","94","6.4","N/A","N/A","0.059","0.045","0.02","8.4","<0.2","33.4","1.1","1.4","4","25.3","0.25","0.12","0.22","0.08","7","0.015","1"
"Southern","SM4","1986-10-23","1","Bottom Water","0.2","0.026","<0.2","96","6.6","5","5","0.055","0.042","0.02","8.4","1.2","33.4","1.1","1.4","5","25.3","0.12","0.15","0.25","0.07","7.3","0.003","1"
"Southern","SM4","1986-12-15","1","Surface Water","0.8","0.038","3.2","85","6.5","1","1","0.095","0.02","0.02","8.3","1.2","31.9","2.9","2.1","1.5","19.3","0.15","0.23","0.34","0.02","2.1","0.002","1.5"
"Southern","SM4","1986-12-15","1","Middle Water","0.5","0.034","3.6","87","6.6","N/A","N/A","0.088","0.018","0.02","8.3","0.9","31.9","2.9","2.1","1.5","19.3","0.14","0.28","0.39","0.07","2.8","0.002","1.5"
"Southern","SM4","1986-12-15","1","Bottom Water","0.7","0.018","0.4","84","6.6","1","2","0.098","0.019","0.01","8.3","<0.2","31.9","2.9","2.4","3","19.2","0.14","0.33","0.45","0.07","2.6","0.001","1.5"
"Southern","SM5","1986-02-01","1","Surface Water","N/A","N/A","N/A","95","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","32.8","N/A","N/A","N/A","17.3","N/A","N/A","N/A","N/A","1.1","N/A","N/A"
"Southern","SM5","1986-02-01","1","Middle Water","1.1","N/A","N/A","98","N/A","25","25","N/A","N/A","N/A","7.9","N/A","32.8","N/A","N/A","7","16.9","N/A","N/A","N/A","N/A","0.8","N/A","N/A"
"Southern","SM5","1986-02-01","1","Bottom Water","N/A","N/A","N/A","98","N/A","10","10","N/A","N/A","N/A","N/A","N/A","32.8","N/A","N/A","N/A","16.9","N/A","N/A","N/A","N/A","1.4","N/A","N/A"
"Southern","SM5","1986-04-23","1","Surface Water","N/A","N/A","N/A","90","6.7","<1","<1","N/A","N/A","N/A","N/A","N/A","34","N/A","N/A","1.5","21.8","N/A","N/A","N/A","N/A","3.9","N/A","N/A"
"Southern","SM5","1986-04-23","1","Middle Water","N/A","N/A","N/A","91","6.6","N/A","N/A","N/A","N/A","N/A","8","N/A","34","N/A","N/A","1.5","21.7","N/A","N/A","N/A","N/A","3.8","N/A","N/A"
"Southern","SM5","1986-04-23","1","Bottom Water","N/A","N/A","N/A","90","6.6","<1","<1","N/A","N/A","N/A","N/A","N/A","34.1","N/A","N/A","N/A","21.7","N/A","N/A","N/A","N/A","4","N/A","N/A"
"Southern","SM5","1986-06-17","1","Surface Water","N/A","N/A","15","115","7.5","<1","<1","N/A","N/A","N/A","N/A","4.2","21.7","N/A","N/A","N/A","28.6","N/A","N/A","N/A","N/A","2.1","N/A","N/A"
"Southern","SM5","1986-06-17","1","Middle Water","1.4","N/A","N/A","118","7.7","N/A","N/A","0.11","0.012","N/A","8.4","N/A","21.8","N/A","N/A","3.5","28.5","N/A","0.3","0.42","0.04","2.1","N/A","N/A"
"Southern","SM5","1986-06-17","1","Bottom Water","N/A","N/A","N/A","114","7.5","<1","<1","N/A","N/A","N/A","N/A","N/A","22.3","N/A","N/A","N/A","28.2","N/A","N/A","N/A","N/A","2.1","N/A","N/A"
"Southern","SM5","1986-08-15","1","Surface Water","0.5","0.024","5.3","87","5.4","<1","<1","0.07","0.011","<0.01","8","0.7","29","2","0.96","4","29.4","0.11","0.44","0.52","0.02","4.6","0.001","2"
"Southern","SM5","1986-08-15","1","Middle Water","0.8","0.023","4.6","100","6.5","N/A","N/A","0.047","0.009","<0.01","8","<0.2","29.9","2","0.92","3.5","28.2","0.08","0.47","0.53","0.02","4.4","0.001","1.5"
"Southern","SM5","1986-08-15","1","Bottom Water","0.2","0.035","1.5","82","5.3","<1","2","0.038","0.007","<0.01","8.1","<0.2","30.5","2","0.73","1.5","28.1","0.08","0.44","0.49","0.03","2.5","0.002","0.5"
"Southern","SM5","1986-10-23","1","Surface Water","0.4","<0.005","0.8","99","6.8","<1","<1","0.05","0.032","0.01","8.4","0.3","33.4","0.8","1.5","11","25.2","0.09","0.15","0.23","0.08","14","0.001","1.5"
"Southern","SM5","1986-10-23","1","Middle Water","0.2","<0.005","1","97","6.7","N/A","N/A","0.046","0.043","0.01","8.4","<0.2","33.4","0.8","1.4","7.5","25.2","0.09","0.17","0.26","0.05","23","0.001","1"
"Southern","SM5","1986-10-23","1","Bottom Water","0.2","<0.005","1","96","6.6","2","2","0.052","0.032","0.01","8.4","<0.2","33.5","0.8","1.4","16","25.1","0.09","0.12","0.2","0.07","25","0.001","2"
"Southern","SM5","1986-12-15","1","Surface Water","0.7","0.013","3.6","88","6.7","<1","<1","0.082","0.013","0.01","8.3","<0.2","31.7","2","2.2","2","19.3","0.11","0.15","0.24","0.04","3.1","0.001","1"
"Southern","SM5","1986-12-15","1","Middle Water","0.5","0.014","3.8","89","6.7","N/A","N/A","0.072","0.013","0.01","8.3","<0.2","31.7","2","2.1","2.5","19.3","0.1","0.13","0.22","0.08","2.8","0.001","1"
"Southern","SM5","1986-12-15","1","Bottom Water","0.6","0.011","3.4","88","6.7","<1","<1","0.078","0.014","0.01","8.3","0.6","31.7","2","2.2","3.5","19.3","0.1","0.1","0.19","0.02","3.6","0.001","1"
"Southern","SM6","1986-02-01","1","Surface Water","N/A","N/A","N/A","97","N/A","5","5","N/A","N/A","N/A","N/A","N/A","32.7","N/A","N/A","N/A","17.4","N/A","N/A","N/A","N/A","1.4","N/A","N/A"
"Southern","SM6","1986-02-01","1","Middle Water","1.7","N/A","N/A","99","N/A","N/A","N/A","N/A","N/A","N/A","7.9","N/A","32.7","N/A","N/A","9","17.1","N/A","N/A","N/A","N/A","1.4","N/A","N/A"
"Southern","SM6","1986-02-01","1","Bottom Water","N/A","N/A","N/A","102","N/A","100","110","N/A","N/A","N/A","N/A","N/A","32.8","N/A","N/A","N/A","17.1","N/A","N/A","N/A","N/A","1.1","N/A","N/A"
"Southern","SM6","1986-04-23","1","Surface Water","N/A","N/A","N/A","96","7.1","<1","<1","N/A","N/A","N/A","N/A","N/A","33.8","N/A","N/A","N/A","21.9","N/A","N/A","N/A","N/A","1.1","N/A","N/A"
"Southern","SM6","1986-04-23","1","Middle Water","<0.1","N/A","N/A","97","7.1","N/A","N/A","N/A","N/A","N/A","8","N/A","33.6","N/A","N/A","<0.5","21.9","N/A","N/A","N/A","N/A","0.9","N/A","N/A"
"Southern","SM6","1986-04-23","1","Bottom Water","N/A","N/A","N/A","93","6.9","<1","<1","N/A","N/A","N/A","N/A","N/A","34.2","N/A","N/A","N/A","21.8","N/A","N/A","N/A","N/A","2.2","N/A","N/A"
"Southern","SM6","1986-06-17","1","Surface Water","N/A","N/A","N/A","115","7.5","<1","<1","N/A","N/A","N/A","N/A","N/A","22.3","N/A","N/A","1","28.3","N/A","N/A","N/A","N/A","2","N/A","N/A"
"Southern","SM6","1986-06-17","1","Middle Water","1.1","N/A","N/A","117","7.7","N/A","N/A","N/A","N/A","N/A","8.3","N/A","22.2","N/A","N/A","2.5","28.3","N/A","N/A","N/A","N/A","2","N/A","N/A"
"Southern","SM6","1986-06-17","1","Bottom Water","N/A","N/A","N/A","85","5.7","15","15","N/A","N/A","N/A","N/A","N/A","25.9","N/A","N/A","N/A","27.3","N/A","N/A","N/A","N/A","2","N/A","N/A"
"Southern","SM6","1986-08-15","1","Surface Water","2","0.038","10","116","7.3","3","3","0.13","0.021","0.01","8.1","2.7","25.9","1.6","1.5","3","28.5","0.19","0.62","0.77","0.02","3.8","0.003","2"
"Southern","SM6","1986-08-15","1","Middle Water","4","0.068","11","116","7.8","N/A","N/A","0.16","0.017","0.01","8.2","6.6","27.6","1.6","1.3","2.5","28.2","0.25","0.65","0.83","0.05","4.1","0.005","0.5"
"Southern","SM6","1986-08-15","1","Bottom Water","2.3","0.022","9.9","99","6.4","59","68","0.085","0.014","<0.01","8.2","3.4","29.5","1.6","1.1","2.5","28.5","0.12","0.59","0.69","0.03","3.9","0.002","1.5"
"Southern","SM6","1986-10-23","1","Surface Water","0.2","<0.005","2.1","92","6.3","1","2","0.045","0.049","0.01","8.4","<0.2","33.4","0.8","1.4","8","25.4","0.1","0.17","0.26","0.07","14","0.001","1.5"
"Southern","SM6","1986-10-23","1","Middle Water","0.3","<0.005","2.7","93","6.4","N/A","N/A","0.045","0.04","0.01","8.4","<0.2","33.3","0.8","1.4","11","25.4","0.09","0.15","0.23","0.06","19","0.001","1.5"
"Southern","SM6","1986-10-23","1","Bottom Water","0.3","0.02","0.8","95","6.5","<1","1","0.048","0.045","0.01","8.4","0.6","33.4","0.8","1.4","14","25.4","0.11","0.15","0.24","0.07","29","0.002","2"
"Southern","SM6","1986-12-15","1","Surface Water","0.5","0.009","2.3","84","6.4","<1","<1","0.1","0.016","0.01","8.3","0.4","31.7","2","2.2","2","19.2","0.13","0.15","0.27","<0.02","2.8","0.001","1"
"Southern","SM6","1986-12-15","1","Middle Water","0.5","0.03","1.3","84","6.4","N/A","N/A","0.1","0.016","0.02","8.3","1.9","31.7","2","2.5","1","19.1","0.15","0.28","0.4","0.02","2.4","0.002","0.5"
"Southern","SM6","1986-12-15","1","Bottom Water","0.4","0.01","2.5","84","6.4","<1","<1","0.099","0.017","0.01","8.3","<0.2","31.7","2","2.3","2.5","19.1","0.13","0.13","0.25","0.05","2.5","0.001","<0.5"
"Southern","SM7","1986-02-01","1","Surface Water","N/A","N/A","N/A","92","N/A","<5","<5","N/A","N/A","N/A","N/A","N/A","32.5","N/A","N/A","N/A","17","N/A","N/A","N/A","N/A","1.2","N/A","N/A"
"Southern","SM7","1986-02-01","1","Middle Water","1.3","N/A","3.3","93","N/A","<5","<5","N/A","N/A","N/A","7.8","N/A","32.6","N/A","N/A","4","17","N/A","0.3","N/A","0.04","1.4","N/A","N/A"
"Southern","SM7","1986-02-01","1","Bottom Water","N/A","N/A","N/A","96","N/A","<5","<5","N/A","N/A","N/A","N/A","N/A","32.6","N/A","N/A","N/A","17","N/A","N/A","N/A","N/A","1.6","N/A","N/A"
"Southern","SM7","1986-04-23","1","Surface Water","N/A","N/A","1.1","95","7","1","1","N/A","N/A","N/A","N/A","1.1","33.4","N/A","N/A","N/A","21.8","N/A","N/A","N/A","N/A","3.4","N/A","N/A"
"Southern","SM7","1986-04-23","1","Middle Water","0.2","N/A","N/A","95","6.9","N/A","N/A","0.024","0.008","N/A","7.9","N/A","33.5","N/A","N/A","3.5","21.8","N/A","0.24","0.27","<0.02","2.2","N/A","N/A"
"Southern","SM7","1986-04-23","1","Bottom Water","N/A","N/A","N/A","90","6.6","2","2","N/A","N/A","N/A","N/A","N/A","33.7","N/A","N/A","N/A","21.9","N/A","N/A","N/A","N/A","3.9","N/A","N/A"
"Southern","SM7","1986-06-17","1","Surface Water","N/A","N/A","N/A","109","7.1","<1","<1","N/A","N/A","N/A","N/A","N/A","22.1","N/A","N/A","N/A","28.2","N/A","N/A","N/A","N/A","1.6","N/A","N/A"
"Southern","SM7","1986-06-17","1","Middle Water","1.2","N/A","N/A","107","7.1","N/A","N/A","N/A","N/A","N/A","8.4","N/A","22.4","N/A","N/A","N/A","28.1","N/A","N/A","N/A","N/A","2.1","N/A","N/A"
"Southern","SM7","1986-06-17","1","Bottom Water","N/A","N/A","N/A","96","6.4","4","4","N/A","N/A","N/A","N/A","N/A","23.2","N/A","N/A","N/A","27.6","N/A","N/A","N/A","N/A","2.2","N/A","N/A"
"Southern","SM7","1986-08-15","1","Surface Water","1.3","0.085","3.6","78","5.1","1","1","0.13","0.026","0.01","8","2.4","26.7","2.5","1.5","1.5","28.2","0.24","0.49","0.65","0.03","3.1","0.005","0.5"
"Southern","SM7","1986-08-15","1","Middle Water","0.9","0.085","3.4","70","4.5","N/A","N/A","0.119","0.024","0.02","8","1.6","27.6","2.5","1.4","3","27.6","0.23","0.37","0.51","0.03","3.4","0.005","1"
"Southern","SM7","1986-08-15","1","Bottom Water","1","0.066","2.3","71","4.8","17","20","0.058","0.013","0.01","8.1","0.5","30.6","2.5","1.1","6","27.9","0.14","0.44","0.51","0.07","9.9","0.005","1.5"
"Southern","SM7","1986-10-23","1","Surface Water","0.5","0.038","2.3","88","6.1","8","11","0.045","0.058","0.01","8.3","<0.2","32.7","0.7","1.3","11","25.5","0.14","0.28","0.38","0.07","20","0.003","2"
"Southern","SM7","1986-10-23","1","Middle Water","0.3","0.061","1.5","88","6","N/A","N/A","0.057","0.06","0.01","8.3","1","33.1","0.7","1.3","8","25.5","0.18","0.23","0.35","0.07","13","0.005","1"
"Southern","SM7","1986-10-23","1","Bottom Water","0.4","0.055","2.1","87","6","11","14","0.055","0.053","0.02","8.3","<0.2","33.2","0.7","1.4","7.5","25.5","0.16","0.25","0.36","0.07","19","0.005","1.5"
"Southern","SM7","1986-12-15","1","Surface Water","0.5","0.015","4.6","104","8","<1","<1","0.077","0.012","0.02","8.3","<0.2","31.5","1.3","2.3","5","19.3","0.1","0.28","0.37","0.02","5.8","0.001","0.5"
"Southern","SM7","1986-12-15","1","Middle Water","0.8","0.011","4.2","104","7.9","N/A","N/A","0.07","0.009","0.07","8.3","0.3","31.7","1.3","2.1","30","19.3","0.09","0.18","0.26","0.08","5.4","0.001","12"
"Southern","SM7","1986-12-15","1","Bottom Water","0.5","0.013","4.6","95","7.2","<1","<1","0.084","0.013","0.02","8.3","0.5","31.8","1.3","2.1","10","19.3","0.11","0.15","0.25","0.02","8.5","0.001","2.5"
"Tolo Harbour and Channel","TM2","1986-01-08","1","Surface Water","3.9","0.055","31","121","9.9","N/A","N/A","0.038","0.003","0.024","8.5","7.2","32.1","0.8","0.28","15","15.9","0.1","0.74","0.78","0.11","5.9","0.004","7.5"
"Tolo Harbour and Channel","TM2","1986-01-08","1","Middle Water","4","0.042","33","120","9.9","N/A","N/A","0.028","<0.002","0.022","8.5","6.1","32.2","0.8","0.25","9.5","15.9","0.07","0.78","0.81","0.09","5.4","0.003","5.5"
"Tolo Harbour and Channel","TM2","1986-01-08","1","Bottom Water","3.2","0.09","21","104","8.4","N/A","N/A","0.037","0.007","0.023","8.4","7.8","32.3","0.8","0.32","40","15.9","0.13","0.71","0.75","0.12","6.3","0.005","7.5"
"Tolo Harbour and Channel","TM2","1986-01-22","1","Surface Water","1.4","0.119","12","103","8.2","N/A","N/A","0.094","0.003","0.05","8.6","3.1","32.1","1.9","0.23","3","17.4","0.22","0.84","0.94","0.1","2.7","0.01","2"
"Tolo Harbour and Channel","TM2","1986-01-22","1","Middle Water","1.6","0.13","10","103","8.2","N/A","N/A","0.083","0.003","0.061","8.5","3.4","32","1.9","0.82","1.5","17.5","0.22","0.92","1.01","0.13","2.5","0.011","1.5"
"Tolo Harbour and Channel","TM2","1986-01-22","1","Bottom Water","1.4","0.13","7.5","95","7.6","N/A","N/A","0.119","0.003","0.076","8.5","2.6","32.2","1.9","0.29","4","17.5","0.25","0.67","0.79","0.09","2.8","0.01","1.5"
"Tolo Harbour and Channel","TM2","1986-02-05","1","Surface Water","3.4","0.389","20","75","6.1","N/A","N/A","0.289","0.017","0.09","7.9","4.5","31.6","1.2","0.89","3.5","16.3","0.7","1.1","1.41","0.19","5.1","0.007","1"
"Tolo Harbour and Channel","TM2","1986-02-05","1","Middle Water","2","0.199","6.7","68","5.5","N/A","N/A","0.16","0.01","0.06","7.9","2.1","32.3","1.2","0.74","<0.5","16.8","0.37","0.66","0.83","0.08","4.8","0.004","0.5"
"Tolo Harbour and Channel","TM2","1986-02-05","1","Bottom Water","1.7","0.199","5.3","67","5.4","N/A","N/A","0.119","0.01","0.034","7.8","1.9","32.5","1.2","0.78","2.5","16.8","0.33","0.77","0.9","0.11","4.6","0.003","0.5"
"Tolo Harbour and Channel","TM2","1986-02-19","1","Surface Water","4","0.149","46","86","7","N/A","N/A","0.309","0.023","0.065","8.1","6.8","29.3","1","0.06","8.5","16.2","0.48","1.1","1.43","0.21","7.6","0.004","4.5"
"Tolo Harbour and Channel","TM2","1986-02-19","1","Middle Water","3.4","0.169","41","82","6.6","N/A","N/A","0.309","0.022","0.077","8","7.6","29.4","1","0.06","9","16.2","0.5","1.1","1.43","0.21","7.6","0.004","4.5"
"Tolo Harbour and Channel","TM2","1986-02-19","1","Bottom Water","3.2","0.169","33","68","5.5","N/A","N/A","0.259","0.022","0.069","8","7.8","29.9","1","0.05","8.5","16.1","0.45","0.99","1.27","0.16","7.5","0.004","4.5"
"Tolo Harbour and Channel","TM2","1986-03-05","1","Surface Water","1.4","0.35","2.7","109","9.2","N/A","N/A","0.149","0.009","0.07","8.2","4.5","31.5","2.7","0.81","2","14.7","0.51","0.7","0.86","0.12","1.3","0.012","1"
"Tolo Harbour and Channel","TM2","1986-03-05","1","Middle Water","2","0.11","1.5","110","9.3","N/A","N/A","0.057","0.006","0.028","8.2","3.5","31.9","2.7","0.71","1.5","14.5","0.17","0.4","0.46","0.05","1.7","0.004","0.5"
"Tolo Harbour and Channel","TM2","1986-03-05","1","Bottom Water","6.1","0.082","13","105","9","N/A","N/A","0.03","0.006","0.02","8.2","4","32.1","2.7","0.84","4","14.4","0.12","0.8","0.84","0.12","2.1","0.003","3"
"Tolo Harbour and Channel","TM2","1986-03-19","1","Surface Water","2.4","0.369","2.3","77","6.1","N/A","N/A","0.139","0.01","0.049","8.3","1","31.8","2.2","0.77","2","17.7","0.52","0.71","0.86","0.09","2","0.017","1"
"Tolo Harbour and Channel","TM2","1986-03-19","1","Middle Water","2.1","0.41","1.1","74","5.8","N/A","N/A","0.16","0.01","0.059","8.3","1.7","31.7","2.2","0.77","5.5","17.5","0.58","0.71","0.88","0.11","1.8","0.019","4"
"Tolo Harbour and Channel","TM2","1986-03-19","1","Bottom Water","2","0.309","1.7","67","5.4","N/A","N/A","0.13","0.008","0.046","8.3","1.2","32","2.2","0.79","5","17.1","0.45","0.63","0.77","0.13","1.9","0.015","1"
"Tolo Harbour and Channel","TM2","1986-04-02","1","Surface Water","1.4","0.33","8","83","6.6","N/A","N/A","0.19","0.018","0.052","8","3.6","31.3","1.8","1","5","17.1","0.54","0.88","1.09","0.11","6.4","0.009","2"
"Tolo Harbour and Channel","TM2","1986-04-02","1","Middle Water","1.1","0.32","8.8","82","6.6","N/A","N/A","0.19","0.018","0.058","8","3","31.5","1.8","1.3","4.5","17.1","0.53","0.71","0.92","0.11","3.2","0.009","1"
"Tolo Harbour and Channel","TM2","1986-04-02","1","Bottom Water","1.6","0.32","7.8","83","6.6","N/A","N/A","0.179","0.019","0.036","8","2.9","31.5","1.8","0.96","4","17","0.52","1.1","1.3","0.12","7.8","0.008","1"
"Tolo Harbour and Channel","TM2","1986-04-16","1","Surface Water","3.1","0.16","24","93","7","5200","6100","0.21","0.01","0.061","8.4","5.5","30.1","1","0.32","4.5","19.7","0.38","1.1","1.32","0.19","7.6","0.011","2"
"Tolo Harbour and Channel","TM2","1986-04-16","1","Middle Water","1.2","0.079","11","83","6.4","N/A","N/A","0.074","0.009","0.02","8.2","4.5","30.9","1","0.46","5.5","19.6","0.16","0.64","0.72","0.09","3.4","0.004","1"
"Tolo Harbour and Channel","TM2","1986-04-16","1","Bottom Water","1.1","0.073","12","68","5.2","3600","4200","0.09","0.008","<0.024","8.2","4.6","30.7","1","0.5","8","19","0.17","0.64","0.74","0.08","2.8","0.003","2.5"
"Tolo Harbour and Channel","TM2","1986-04-30","1","Surface Water","16","0.012","79","187","13.3","10","10","0.013","<0.002","0.017","8.1","12","30.2","0.8","<0.05","34","23.6","0.03","1.3","1.31","0.22","11","0.001","21"
"Tolo Harbour and Channel","TM2","1986-04-30","1","Middle Water","6.2","0.007","36","146","10.5","N/A","N/A","0.003","<0.002","0.005","8.5","7.6","30.4","0.8","<0.05","9","23.2","0.01","0.65","0.65","0.08","8","0.001","6"
"Tolo Harbour and Channel","TM2","1986-04-30","1","Bottom Water","5.2","0.007","22","104","7.6","30","30","0.004","<0.002","<0.002","8.5","7.6","30.5","0.8","<0.05","6.5","22.5","0.01","0.51","0.51","0.06","5.4","0.001","4.5"
"Tolo Harbour and Channel","TM2","1986-05-14","1","Surface Water","3.2","0.149","17","46","3.2","2900","3100","0.11","0.011","0.019","8.3","8.7","27.2","1.2","0.68","4.5","26.5","0.27","0.57","0.69","0.07","5.5","0.013","2.5"
"Tolo Harbour and Channel","TM2","1986-05-14","1","Middle Water","1.9","0.19","15","25","1.8","N/A","N/A","0.119","0.01","0.058","8","5.1","29.4","1.2","0.93","3.5","23.7","0.32","0.48","0.61","0.09","4.4","0.008","2.5"
"Tolo Harbour and Channel","TM2","1986-05-14","1","Bottom Water","0.7","0.22","0.8","20","1.5","200","260","0.018","0.01","0.037","7.8","1.9","31.5","1.2","1.1","3","23.3","0.25","0.43","0.46","0.04","2.8","0.005","2.5"
"Tolo Harbour and Channel","TM2","1986-05-28","1","Surface Water","6.6","0.289","42","125","8.4","2300","3100","0.09","0.011","0.014","8.6","7.6","29.5","1","0.68","16","27.2","0.39","1.1","1.2","0.13","5.6","0.055","9"
"Tolo Harbour and Channel","TM2","1986-05-28","1","Middle Water","3.3","0.16","24","81","5.5","N/A","N/A","0.11","0.011","0.01","8.5","7.7","29.9","1","0.52","5","25.9","0.28","0.62","0.74","0.07","4.3","0.023","4"
"Tolo Harbour and Channel","TM2","1986-05-28","1","Bottom Water","2","0.13","15","41","2.8","330","340","0.034","0.023","0.01","8.2","4.3","30.5","1","0.89","5","25.2","0.19","0.49","0.55","0.05","4.6","0.009","2"
"Tolo Harbour and Channel","TM2","1986-06-10","1","Surface Water","6.6","0.039","3","95","6.5","330","360","0.199","0.02","0.033","8.8","6.3","25.4","1","1.2","3","26","0.26","0.74","0.96","0.12","4.7","0.009","2"
"Tolo Harbour and Channel","TM2","1986-06-10","1","Middle Water","1.7","0.24","2.5","41","2.8","N/A","N/A","0.053","0.016","0.043","8","1.3","29.1","1","1.2","2.5","26.3","0.31","0.57","0.64","0.06","4.7","0.01","1.5"
"Tolo Harbour and Channel","TM2","1986-06-10","1","Bottom Water","1","0.055","3.5","9","0.6","230","250","0.023","0.016","0.028","7.8","1","30.4","1","1.3","3.5","26","0.09","0.74","0.78","0.08","3.6","0.002","2"
"Tolo Harbour and Channel","TM2","1986-06-25","1","Surface Water","4.6","0.056","46","98","6.4","2400","2500","0.051","0.003","0.012","8.3","8.4","29.9","1.2","0.3","3","28.7","0.11","0.58","0.63","0.1","4.9","0.005","2.5"
"Tolo Harbour and Channel","TM2","1986-06-25","1","Middle Water","2.2","0.058","19","89","5.8","N/A","N/A","0.072","0.004","0.021","8.1","3","30.4","1.2","0.33","3.5","28.7","0.13","0.61","0.69","0.07","3.7","0.004","2"
"Tolo Harbour and Channel","TM2","1986-06-25","1","Bottom Water","1.4","0.056","16","73","4.8","430","480","0.042","0.004","0.009","8.1","0.5","30.9","1.2","0.42","2.5","28.6","0.1","0.36","0.41","0.05","3.2","0.004","1.5"
"Tolo Harbour and Channel","TM2","1986-07-09","1","Surface Water","2.8","0.25","8.5","99","6.4","710","790","0.22","0.014","0.11","8.4","0.8","29.5","2","0.98","1.5","29.4","0.48","0.85","1.08","0.14","3.4","0.032","1.5"
"Tolo Harbour and Channel","TM2","1986-07-09","1","Middle Water","1","0.169","3.1","49","3.2","N/A","N/A","0.085","0.022","0.048","8.1","1.9","31.7","2","1.1","3","28.3","0.28","0.58","0.69","0.09","5.1","0.01","2"
"Tolo Harbour and Channel","TM2","1986-07-09","1","Bottom Water","2.2","0.149","3.1","5","0.3","91","97","0.051","0.027","0.04","7.9","1.6","33","2","2","15","25.5","0.23","0.8","0.88","0.28","7.5","0.006","14"
"Tolo Harbour and Channel","TM2","1986-07-23","1","Surface Water","3.5","0.022","16","93","6.1","2400","N/A","0.11","0.008","0.018","8.2","13","28.7","1.5","0.45","2","28.1","0.14","0.43","0.55","0.09","2.5","0.002","1.5"
"Tolo Harbour and Channel","TM2","1986-07-23","1","Middle Water","3.1","0.11","1.3","81","5.4","N/A","N/A","0.119","0.008","0.036","8.2","20","29","1.5","0.76","2.5","27.7","0.24","0.48","0.61","0.08","2.5","0.008","1.5"
"Tolo Harbour and Channel","TM2","1986-07-23","1","Bottom Water","2.3","0.09","6.5","68","4.5","770","N/A","0.058","0.007","0.024","8.1","2.9","29.3","1.5","0.76","2.5","27.7","0.16","0.91","0.98","0.06","2.2","0.006","1"
"Tolo Harbour and Channel","TM2","1986-08-06","1","Surface Water","6.1","<0.005","22","N/A","15.4","740","1100","<0.002","<0.002","0.012","8.7","4.8","29.5","1","0.07","5.5","31.2","0.01","0.72","0.72","0.09","3.3","0.001","4"
"Tolo Harbour and Channel","TM2","1986-08-06","1","Middle Water","4.5","0.097","15","127","9.5","N/A","N/A","0.013","0.005","0.037","8.5","6.6","29.8","1","0.37","4.5","30.7","0.12","1.2","1.22","0.1","4.3","0.017","1"
"Tolo Harbour and Channel","TM2","1986-08-06","1","Bottom Water","3.8","0.097","9.7","81","6.1","350","460","0.02","0.006","0.025","8.4","6.6","30","1","0.41","13","29.9","0.12","0.92","0.95","0.11","4.5","0.015","7.5"
